"","competition","trial","culture_conditions","Condition","Timepoint_hr","CFU_per_mL_total","mean_CFU_per_mL","log_mean_CFU_per_mL","sem_CFU_per_mL","log_sem_CFU_per_mL","fold_change","log_fold_change","mean_fold_change","mean_log_fold_change"
"138","lab_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_Pa01_glu","T0",1800000,2400000,6.38021124171161,481663.783151692,5.68274399244545,NA,NA,NA,NA
"139","lab_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_Pa14_glu","T0",2600000,2680000,6.42813479402879,372021.504754765,5.57056804506037,NA,NA,NA,NA
"140","lab_Pa_Kp_glu_comp","trial_4","control","KPPR1_fresh_lb","T24",9e+09,3.012e+10,10.4788549675287,9381599010.82966,9.97227686635302,4090.90909090909,3.61181982861712,8829.41176470588,3.945931770865
"141","lab_Pa_Kp_glu_comp","trial_4","spent","KPPR1_self_spent_water","T24",2.6e+07,749600000,8.87482957787972,712621751.001189,8.85285907397294,10.8333333333333,1.03476210625921,167.766666666667,2.22470567567748
"142","lab_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_Pa01_water","T24",4800000,90960000,7.95885045167968,41028302.4264958,7.61308354811346,2,0.301029995663981,32.7571428571429,1.51530601471568
"143","lab_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_Pa14_water","T24",7e+05,2060000,6.31386722036915,378945.906429928,5.57857721995314,0.583333333333333,-0.234083206033368,1.2531746031746,0.0980115848907313
"144","lab_Pa_Kp_glu_comp","trial_4","spent","KPPR1_self_spent_glu","T24",7.6e+10,6.84e+10,10.8350561017201,19729673083.9616,10.2951198891545,31666.6666666667,4.50060235056919,25032.1637426901,4.39849839099441
"145","lab_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_Pa01_glu","T24",5.2e+08,1.2e+09,9.07918124604763,465446022.649243,8.66786932350253,288.888888888889,2.46073083853149,567.474747474747,2.75394654026801
"146","lab_Pa_Kp_glu_comp","trial_4","spent","KPPR1_spent_Pa14_glu","T24",3.8e+08,3.92e+08,8.59328606702046,29393876.9133981,7.46825687123945,146.153846153846,2.16481024864599,164.756615933087,2.2168428630569
"147","lab_Pa_Kp_glu_comp","trial_5","control","KPPR1_fresh_lb","T0",3400000,3400000,6.53147891704226,493963.561409139,5.69369491316936,NA,NA,NA,NA
"148","lab_Pa_Kp_glu_comp","trial_5","spent","KPPR1_self_spent_water","T0",2e+06,2440000,6.38738982633873,633719.180710194,5.80189685206848,NA,NA,NA,NA
"149","lab_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_Pa01_water","T0",2800000,2480000,6.39445168082622,233238.075793812,5.36779944984909,NA,NA,NA,NA
"150","lab_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_Pa14_water","T0",1200000,1720000,6.23552844690755,338230.690505755,5.5292130122285,NA,NA,NA,NA
"151","lab_Pa_Kp_glu_comp","trial_5","spent","KPPR1_self_spent_glu","T0",2200000,2760000,6.44090908206522,396988.664825584,5.59877810657677,NA,NA,NA,NA
"152","lab_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_Pa01_glu","T0",2200000,2400000,6.38021124171161,481663.783151692,5.68274399244545,NA,NA,NA,NA
"153","lab_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_Pa14_glu","T0",2200000,2680000,6.42813479402879,372021.504754765,5.57056804506037,NA,NA,NA,NA
"154","lab_Pa_Kp_glu_comp","trial_5","control","KPPR1_fresh_lb","T24",5.6e+09,3.012e+10,10.4788549675287,9381599010.82966,9.97227686635302,1647.05882352941,3.21670910996395,8829.41176470588,3.945931770865
"155","lab_Pa_Kp_glu_comp","trial_5","spent","KPPR1_self_spent_water","T24",5.8e+07,749600000,8.87482957787972,712621751.001189,8.85285907397294,29,1.46239799789896,167.766666666667,2.22470567567748
"156","lab_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_Pa01_water","T24",1.8e+08,90960000,7.95885045167968,41028302.4264958,7.61308354811346,64.2857142857143,1.80811447376109,32.7571428571429,1.51530601471568
"157","lab_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_Pa14_water","T24",2400000,2060000,6.31386722036915,378945.906429928,5.57857721995314,2,0.301029995663981,1.2531746031746,0.0980115848907313
"158","lab_Pa_Kp_glu_comp","trial_5","spent","KPPR1_self_spent_glu","T24",2.2e+10,6.84e+10,10.8350561017201,19729673083.9616,10.2951198891545,10000,4,25032.1637426901,4.39849839099441
"159","lab_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_Pa01_glu","T24",2.6e+09,1.2e+09,9.07918124604763,465446022.649243,8.66786932350253,1181.81818181818,3.07255066714861,567.474747474747,2.75394654026801
"160","lab_Pa_Kp_glu_comp","trial_5","spent","KPPR1_spent_Pa14_glu","T24",3.8e+08,3.92e+08,8.59328606702046,29393876.9133981,7.46825687123945,172.727272727273,2.2373609157946,164.756615933087,2.2168428630569
"161","rhl_glu_comp","trial_1","control","KPPR1_fresh_lb","T0",4200000,3080000,6.48855071650044,567802.782663136,5.75419751656653,NA,NA,NA,NA
"162","rhl_glu_comp","trial_1","spent","KPPR1_self_spent_water","T0",3600000,2400000,6.38021124171161,521536.192416212,5.7172844520171,NA,NA,NA,NA
"163","rhl_glu_comp","trial_1","spent","KPPR1_spent_Pa14_water","T0",3e+06,2960000,6.47129171105894,479165.942028438,5.68048594186297,NA,NA,NA,NA
"164","rhl_glu_comp","trial_1","spent","KPPR1_spent_rhlR_water","T0",3200000,2160000,6.33445375115093,342928.563989645,5.53520366087006,NA,NA,NA,NA
"165","rhl_glu_comp","trial_1","spent","KPPR1_spent_rhlI_water","T0",4800000,3240000,6.51054501020661,627375.485654325,5.79752754487965,NA,NA,NA,NA
"166","rhl_glu_comp","trial_1","spent","KPPR1_self_spent_glu","T0",5e+06,3640000,6.56110138364906,984682.690007293,5.9932963034111,NA,NA,NA,NA
"167","rhl_glu_comp","trial_1","spent","KPPR1_spent_Pa14_glu","T0",5600000,3320000,6.52113808370404,671118.469422501,5.82679919092164,NA,NA,NA,NA
"168","rhl_glu_comp","trial_1","spent","KPPR1_spent_rhlR_glu","T0",4600000,3160000,6.4996870826184,470744.091837593,5.6727848780282,NA,NA,NA,NA
"169","rhl_glu_comp","trial_1","spent","KPPR1_spent_rhlI_glu","T0",2800000,2840000,6.45331834004704,556417.109729742,5.74540047600543,NA,NA,NA,NA
"170","rhl_glu_comp","trial_1","control","KPPR1_fresh_lb","T24",7.1e+10,3.828e+10,10.5829719291048,11054338514.8095,10.0435327597629,16904.7619047619,4.22800905832117,13368.5777990126,4.12608520779347
"171","rhl_glu_comp","trial_1","spent","KPPR1_self_spent_water","T24",3.2e+08,364400000,8.56157836830096,138953805.273551,8.14287044450437,88.8888888888889,1.94884747755262,191.303052503052,2.28172189984776
"172","rhl_glu_comp","trial_1","spent","KPPR1_spent_Pa14_water","T24",5.2e+07,1.9e+07,7.27875360095283,9683800.90666883,6.98604585201877,17.3333333333333,1.23888208891514,5.85887445887446,0.767814192255306
"173","rhl_glu_comp","trial_1","spent","KPPR1_spent_rhlR_water","T24",4e+08,3.76e+08,8.57518784492766,46216880.0331654,7.66480062417826,125,2.09691001300806,202.82905982906,2.3071301775808
"174","rhl_glu_comp","trial_1","spent","KPPR1_spent_rhlI_water","T24",6.4e+08,1.328e+09,9.123198075032,459982608.366882,8.66274141160966,133.333333333333,2.1249387366083,487.639751552795,2.68809910132769
"175","rhl_glu_comp","trial_1","spent","KPPR1_self_spent_glu","T24",1.13e+11,4.656e+10,10.6680129716418,19526740639.4411,10.2906297578584,22600,4.3541084391474,13443.7394957983,4.12852008839775
"176","rhl_glu_comp","trial_1","spent","KPPR1_spent_Pa14_glu","T24",6.2e+08,6.04e+08,8.78103693862113,40199502.4844836,7.60422067821928,110.714285714286,2.04420366249205,219.001156737999,2.34044640873785
"177","rhl_glu_comp","trial_1","spent","KPPR1_spent_rhlR_glu","T24",7.8e+09,1.048e+10,10.0203612826477,4980200799.16463,9.69724685364548,1695.65217391304,3.22933677100891,4247.55148741419,3.62813865194705
"178","rhl_glu_comp","trial_1","spent","KPPR1_spent_rhlI_glu","T24",5.1e+10,4.012e+10,10.6033609243484,16157796879.5254,10.2083821442918,18214.2857142857,4.26041214475572,13701.038961039,4.13675350131244
"179","rhl_glu_comp","trial_2","control","KPPR1_fresh_lb","T0",4600000,3080000,6.48855071650044,567802.782663136,5.75419751656653,NA,NA,NA,NA
"180","rhl_glu_comp","trial_2","spent","KPPR1_self_spent_water","T0",2600000,2400000,6.38021124171161,521536.192416212,5.7172844520171,NA,NA,NA,NA
"181","rhl_glu_comp","trial_2","spent","KPPR1_spent_Pa14_water","T0",4400000,2960000,6.47129171105894,479165.942028438,5.68048594186297,NA,NA,NA,NA
"182","rhl_glu_comp","trial_2","spent","KPPR1_spent_rhlR_water","T0",2e+06,2160000,6.33445375115093,342928.563989645,5.53520366087006,NA,NA,NA,NA
"183","rhl_glu_comp","trial_2","spent","KPPR1_spent_rhlI_water","T0",4600000,3240000,6.51054501020661,627375.485654325,5.79752754487965,NA,NA,NA,NA
"184","rhl_glu_comp","trial_2","spent","KPPR1_self_spent_glu","T0",6800000,3640000,6.56110138364906,984682.690007293,5.9932963034111,NA,NA,NA,NA
"185","rhl_glu_comp","trial_2","spent","KPPR1_spent_Pa14_glu","T0",3800000,3320000,6.52113808370404,671118.469422501,5.82679919092164,NA,NA,NA,NA
"186","rhl_glu_comp","trial_2","spent","KPPR1_spent_rhlR_glu","T0",3800000,3160000,6.4996870826184,470744.091837593,5.6727848780282,NA,NA,NA,NA
"187","rhl_glu_comp","trial_2","spent","KPPR1_spent_rhlI_glu","T0",5e+06,2840000,6.45331834004704,556417.109729742,5.74540047600543,NA,NA,NA,NA
"188","rhl_glu_comp","trial_2","control","KPPR1_fresh_lb","T24",4.2e+10,3.828e+10,10.5829719291048,11054338514.8095,10.0435327597629,9130.4347826087,3.96049145871633,13368.5777990126,4.12608520779347
"189","rhl_glu_comp","trial_2","spent","KPPR1_self_spent_water","T24",6e+08,364400000,8.56157836830096,138953805.273551,8.14287044450437,230.769230769231,2.36317790241283,191.303052503052,2.28172189984776
"190","rhl_glu_comp","trial_2","spent","KPPR1_spent_Pa14_water","T24",3e+07,1.9e+07,7.27875360095283,9683800.90666883,6.98604585201877,6.81818181818182,0.833668578233475,5.85887445887446,0.767814192255306
"191","rhl_glu_comp","trial_2","spent","KPPR1_spent_rhlR_water","T24",3.8e+08,3.76e+08,8.57518784492766,46216880.0331654,7.66480062417826,190,2.27875360095283,202.82905982906,2.3071301775808
"192","rhl_glu_comp","trial_2","spent","KPPR1_spent_rhlI_water","T24",8e+08,1.328e+09,9.123198075032,459982608.366882,8.66274141160966,173.913043478261,2.24033215531037,487.639751552795,2.68809910132769
"193","rhl_glu_comp","trial_2","spent","KPPR1_self_spent_glu","T24",5.8e+10,4.656e+10,10.6680129716418,19526740639.4411,10.2906297578584,8529.41176470588,3.9309190808567,13443.7394957983,4.12852008839775
"194","rhl_glu_comp","trial_2","spent","KPPR1_spent_Pa14_glu","T24",5.6e+08,6.04e+08,8.78103693862113,40199502.4844836,7.60422067821928,147.368421052632,2.16840443038939,219.001156737999,2.34044640873785
"195","rhl_glu_comp","trial_2","spent","KPPR1_spent_rhlR_glu","T24",7e+09,1.048e+10,10.0203612826477,4980200799.16463,9.69724685364548,1842.1052631579,3.26531444339745,4247.55148741419,3.62813865194705
"196","rhl_glu_comp","trial_2","spent","KPPR1_spent_rhlI_glu","T24",8.1e+10,4.012e+10,10.6033609243484,16157796879.5254,10.2083821442918,16200,4.20951501454263,13701.038961039,4.13675350131244
"197","rhl_glu_comp","trial_3","control","KPPR1_fresh_lb","T0",2400000,3080000,6.48855071650044,567802.782663136,5.75419751656653,NA,NA,NA,NA
"198","rhl_glu_comp","trial_3","spent","KPPR1_self_spent_water","T0",3400000,2400000,6.38021124171161,521536.192416212,5.7172844520171,NA,NA,NA,NA
"199","rhl_glu_comp","trial_3","spent","KPPR1_spent_Pa14_water","T0",3200000,2960000,6.47129171105894,479165.942028438,5.68048594186297,NA,NA,NA,NA
"200","rhl_glu_comp","trial_3","spent","KPPR1_spent_rhlR_water","T0",1800000,2160000,6.33445375115093,342928.563989645,5.53520366087006,NA,NA,NA,NA
"201","rhl_glu_comp","trial_3","spent","KPPR1_spent_rhlI_water","T0",2800000,3240000,6.51054501020661,627375.485654325,5.79752754487965,NA,NA,NA,NA
"202","rhl_glu_comp","trial_3","spent","KPPR1_self_spent_glu","T0",2800000,3640000,6.56110138364906,984682.690007293,5.9932963034111,NA,NA,NA,NA
"203","rhl_glu_comp","trial_3","spent","KPPR1_spent_Pa14_glu","T0",3e+06,3320000,6.52113808370404,671118.469422501,5.82679919092164,NA,NA,NA,NA
"204","rhl_glu_comp","trial_3","spent","KPPR1_spent_rhlR_glu","T0",3e+06,3160000,6.4996870826184,470744.091837593,5.6727848780282,NA,NA,NA,NA
"205","rhl_glu_comp","trial_3","spent","KPPR1_spent_rhlI_glu","T0",2200000,2840000,6.45331834004704,556417.109729742,5.74540047600543,NA,NA,NA,NA
"206","rhl_glu_comp","trial_3","control","KPPR1_fresh_lb","T24",2.4e+09,3.828e+10,10.5829719291048,11054338514.8095,10.0435327597629,1000,3,13368.5777990126,4.12608520779347
"207","rhl_glu_comp","trial_3","spent","KPPR1_self_spent_water","T24",6.8e+07,364400000,8.56157836830096,138953805.273551,8.14287044450437,20,1.30102999566398,191.303052503052,2.28172189984776
"208","rhl_glu_comp","trial_3","spent","KPPR1_spent_Pa14_water","T24",8e+06,1.9e+07,7.27875360095283,9683800.90666883,6.98604585201877,2.5,0.397940008672038,5.85887445887446,0.767814192255306
"209","rhl_glu_comp","trial_3","spent","KPPR1_spent_rhlR_water","T24",4.6e+08,3.76e+08,8.57518784492766,46216880.0331654,7.66480062417826,255.555555555556,2.40748532657827,202.82905982906,2.3071301775808
"210","rhl_glu_comp","trial_3","spent","KPPR1_spent_rhlI_water","T24",2e+09,1.328e+09,9.123198075032,459982608.366882,8.66274141160966,714.285714285714,2.85387196432176,487.639751552795,2.68809910132769
"211","rhl_glu_comp","trial_3","spent","KPPR1_self_spent_glu","T24",4.8e+09,4.656e+10,10.6680129716418,19526740639.4411,10.2906297578584,1714.28571428571,3.23408320603337,13443.7394957983,4.12852008839775
"212","rhl_glu_comp","trial_3","spent","KPPR1_spent_Pa14_glu","T24",4.8e+08,6.04e+08,8.78103693862113,40199502.4844836,7.60422067821928,160,2.20411998265592,219.001156737999,2.34044640873785
"213","rhl_glu_comp","trial_3","spent","KPPR1_spent_rhlR_glu","T24",5.6e+09,1.048e+10,10.0203612826477,4980200799.16463,9.69724685364548,1866.66666666667,3.27106677228654,4247.55148741419,3.62813865194705
"214","rhl_glu_comp","trial_3","spent","KPPR1_spent_rhlI_glu","T24",3e+09,4.012e+10,10.6033609243484,16157796879.5254,10.2083821442918,1363.63636363636,3.13469857389746,13701.038961039,4.13675350131244
"215","rhl_glu_comp","trial_4","control","KPPR1_fresh_lb","T0",2600000,3080000,6.48855071650044,567802.782663136,5.75419751656653,NA,NA,NA,NA
"216","rhl_glu_comp","trial_4","spent","KPPR1_self_spent_water","T0",1400000,2400000,6.38021124171161,521536.192416212,5.7172844520171,NA,NA,NA,NA
"217","rhl_glu_comp","trial_4","spent","KPPR1_spent_Pa14_water","T0",1400000,2960000,6.47129171105894,479165.942028438,5.68048594186297,NA,NA,NA,NA
"218","rhl_glu_comp","trial_4","spent","KPPR1_spent_rhlR_water","T0",1200000,2160000,6.33445375115093,342928.563989645,5.53520366087006,NA,NA,NA,NA
"219","rhl_glu_comp","trial_4","spent","KPPR1_spent_rhlI_water","T0",1600000,3240000,6.51054501020661,627375.485654325,5.79752754487965,NA,NA,NA,NA
"220","rhl_glu_comp","trial_4","spent","KPPR1_self_spent_glu","T0",2e+06,3640000,6.56110138364906,984682.690007293,5.9932963034111,NA,NA,NA,NA
"221","rhl_glu_comp","trial_4","spent","KPPR1_spent_Pa14_glu","T0",1600000,3320000,6.52113808370404,671118.469422501,5.82679919092164,NA,NA,NA,NA
"222","rhl_glu_comp","trial_4","spent","KPPR1_spent_rhlR_glu","T0",2400000,3160000,6.4996870826184,470744.091837593,5.6727848780282,NA,NA,NA,NA
"223","rhl_glu_comp","trial_4","spent","KPPR1_spent_rhlI_glu","T0",2200000,2840000,6.45331834004704,556417.109729742,5.74540047600543,NA,NA,NA,NA
"224","rhl_glu_comp","trial_4","control","KPPR1_fresh_lb","T24",3.2e+10,3.828e+10,10.5829719291048,11054338514.8095,10.0435327597629,12307.6923076923,4.09017663034909,13368.5777990126,4.12608520779347
"225","rhl_glu_comp","trial_4","spent","KPPR1_self_spent_water","T24",7.6e+08,364400000,8.56157836830096,138953805.273551,8.14287044450437,542.857142857143,2.73468555660255,191.303052503052,2.28172189984776
"226","rhl_glu_comp","trial_4","spent","KPPR1_spent_Pa14_water","T24",2400000,1.9e+07,7.27875360095283,9683800.90666883,6.98604585201877,1.71428571428571,0.234083206033368,5.85887445887446,0.767814192255306
"227","rhl_glu_comp","trial_4","spent","KPPR1_spent_rhlR_water","T24",4.4e+08,3.76e+08,8.57518784492766,46216880.0331654,7.66480062417826,366.666666666667,2.56427143043856,202.82905982906,2.3071301775808
"228","rhl_glu_comp","trial_4","spent","KPPR1_spent_rhlI_water","T24",4e+08,1.328e+09,9.123198075032,459982608.366882,8.66274141160966,250,2.39794000867204,487.639751552795,2.68809910132769
"229","rhl_glu_comp","trial_4","spent","KPPR1_self_spent_glu","T24",1e+10,4.656e+10,10.6680129716418,19526740639.4411,10.2906297578584,5000,3.69897000433602,13443.7394957983,4.12852008839775
"230","rhl_glu_comp","trial_4","spent","KPPR1_spent_Pa14_glu","T24",6.4e+08,6.04e+08,8.78103693862113,40199502.4844836,7.60422067821928,400,2.60205999132796,219.001156737999,2.34044640873785
"231","rhl_glu_comp","trial_4","spent","KPPR1_spent_rhlR_glu","T24",2e+09,1.048e+10,10.0203612826477,4980200799.16463,9.69724685364548,833.333333333333,2.92081875395238,4247.55148741419,3.62813865194705
"232","rhl_glu_comp","trial_4","spent","KPPR1_spent_rhlI_glu","T24",1.6e+09,4.012e+10,10.6033609243484,16157796879.5254,10.2083821442918,727.272727272727,2.86169730183372,13701.038961039,4.13675350131244
"233","rhl_glu_comp","trial_5","control","KPPR1_fresh_lb","T0",1600000,3080000,6.48855071650044,567802.782663136,5.75419751656653,NA,NA,NA,NA
"234","rhl_glu_comp","trial_5","spent","KPPR1_self_spent_water","T0",1e+06,2400000,6.38021124171161,521536.192416212,5.7172844520171,NA,NA,NA,NA
"235","rhl_glu_comp","trial_5","spent","KPPR1_spent_Pa14_water","T0",2800000,2960000,6.47129171105894,479165.942028438,5.68048594186297,NA,NA,NA,NA
"236","rhl_glu_comp","trial_5","spent","KPPR1_spent_rhlR_water","T0",2600000,2160000,6.33445375115093,342928.563989645,5.53520366087006,NA,NA,NA,NA
"237","rhl_glu_comp","trial_5","spent","KPPR1_spent_rhlI_water","T0",2400000,3240000,6.51054501020661,627375.485654325,5.79752754487965,NA,NA,NA,NA
"238","rhl_glu_comp","trial_5","spent","KPPR1_self_spent_glu","T0",1600000,3640000,6.56110138364906,984682.690007293,5.9932963034111,NA,NA,NA,NA
"239","rhl_glu_comp","trial_5","spent","KPPR1_spent_Pa14_glu","T0",2600000,3320000,6.52113808370404,671118.469422501,5.82679919092164,NA,NA,NA,NA
"240","rhl_glu_comp","trial_5","spent","KPPR1_spent_rhlR_glu","T0",2e+06,3160000,6.4996870826184,470744.091837593,5.6727848780282,NA,NA,NA,NA
"241","rhl_glu_comp","trial_5","spent","KPPR1_spent_rhlI_glu","T0",2e+06,2840000,6.45331834004704,556417.109729742,5.74540047600543,NA,NA,NA,NA
"242","rhl_glu_comp","trial_5","control","KPPR1_fresh_lb","T24",4.4e+10,3.828e+10,10.5829719291048,11054338514.8095,10.0435327597629,27500,4.43933269383026,13368.5777990126,4.12608520779347
"243","rhl_glu_comp","trial_5","spent","KPPR1_self_spent_water","T24",7.4e+07,364400000,8.56157836830096,138953805.273551,8.14287044450437,74,1.86923171973098,191.303052503052,2.28172189984776
"244","rhl_glu_comp","trial_5","spent","KPPR1_spent_Pa14_water","T24",2600000,1.9e+07,7.27875360095283,9683800.90666883,6.98604585201877,0.928571428571429,-0.0321846833714012,5.85887445887446,0.767814192255306
"245","rhl_glu_comp","trial_5","spent","KPPR1_spent_rhlR_water","T24",2e+08,3.76e+08,8.57518784492766,46216880.0331654,7.66480062417826,76.9230769230769,1.88605664769316,202.82905982906,2.3071301775808
"246","rhl_glu_comp","trial_5","spent","KPPR1_spent_rhlI_water","T24",2.8e+09,1.328e+09,9.123198075032,459982608.366882,8.66274141160966,1166.66666666667,3.06694678963061,487.639751552795,2.68809910132769
"247","rhl_glu_comp","trial_5","spent","KPPR1_self_spent_glu","T24",4.7e+10,4.656e+10,10.6680129716418,19526740639.4411,10.2906297578584,29375,4.46797787527979,13443.7394957983,4.12852008839775
"248","rhl_glu_comp","trial_5","spent","KPPR1_spent_Pa14_glu","T24",7.2e+08,6.04e+08,8.78103693862113,40199502.4844836,7.60422067821928,276.923076923077,2.44235914846045,219.001156737999,2.34044640873785
"249","rhl_glu_comp","trial_5","spent","KPPR1_spent_rhlR_glu","T24",3e+10,1.048e+10,10.0203612826477,4980200799.16463,9.69724685364548,15000,4.17609125905568,4247.55148741419,3.62813865194705
"250","rhl_glu_comp","trial_5","spent","KPPR1_spent_rhlI_glu","T24",6.4e+10,4.012e+10,10.6033609243484,16157796879.5254,10.2083821442918,32000,4.50514997831991,13701.038961039,4.13675350131244
